,query type,fields,hits@10,hits@5,hits@3,hits@1
193,cross_fields,"('title^1.75', 'text^1.75', 'text_lemma^1.25', 'keywords^1.75', 'ne^1.25')",0.918,0.885,0.856,0.751
194,cross_fields,"('title^1.5', 'text^1.75', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.0')",0.918,0.879,0.845,0.739
195,cross_fields,"('title^1.5', 'text^1.75', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.25')",0.918,0.879,0.845,0.739
196,cross_fields,"('title^1.5', 'text^2.0', 'text_lemma^1.5', 'keywords^2.0', 'ne^2.0')",0.918,0.886,0.859,0.74
197,cross_fields,"('title^1.25', 'text^1.75', 'text_lemma^1.25', 'keywords^1.75', 'ne^1.5')",0.918,0.884,0.856,0.75
198,cross_fields,"('title^1.0', 'text^1.5', 'text_lemma^1.0', 'keywords^1.5', 'ne^1.25')",0.918,0.884,0.854,0.75
199,cross_fields,"('title^1.0', 'text^1.5', 'text_lemma^1.0', 'keywords^1.5', 'ne^1.5')",0.918,0.887,0.856,0.74
200,cross_fields,"('title^1.25', 'text^1.75', 'text_lemma^1.25', 'keywords^1.75', 'ne^1.75')",0.918,0.886,0.858,0.741
201,cross_fields,"('title^1.0', 'text^1.75', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.75')",0.918,0.876,0.85,0.737
202,cross_fields,"('title^2.0', 'text^1.0', 'text_lemma^1.0', 'keywords^1.5', 'ne^1.5')",0.918,0.879,0.848,0.734
203,cross_fields,"('title^1.5', 'text^1.75', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.5')",0.918,0.878,0.845,0.74
204,cross_fields,"('title^1.0', 'text^1.75', 'text_lemma^1.25', 'keywords^2.0', 'ne^1.25')",0.918,0.878,0.843,0.738
205,cross_fields,"('title^1.0', 'text^1.5', 'text_lemma^1.0', 'keywords^1.75', 'ne^1.0')",0.918,0.881,0.841,0.737
206,cross_fields,"('title^1.0', 'text^1.5', 'text_lemma^1.0', 'keywords^1.75', 'ne^1.25')",0.918,0.881,0.842,0.736
207,cross_fields,"('title^2.0', 'text^1.0', 'text_lemma^1.25', 'keywords^1.25', 'ne^1.0')",0.918,0.883,0.852,0.749
208,cross_fields,"('title^2.0', 'text^1.0', 'text_lemma^1.25', 'keywords^1.25', 'ne^1.25')",0.918,0.885,0.851,0.749
209,cross_fields,"('title^2.0', 'text^1.0', 'text_lemma^1.25', 'keywords^1.5', 'ne^1.25')",0.918,0.879,0.847,0.74
210,cross_fields,"('title^1.0', 'text^2.0', 'text_lemma^1.5', 'keywords^2.0', 'ne^2.0')",0.918,0.885,0.86,0.74
211,cross_fields,"('title^1.0', 'text^1.75', 'text_lemma^1.25', 'keywords^2.0', 'ne^1.5')",0.918,0.878,0.844,0.737
212,cross_fields,"('title^1.25', 'text^1.75', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.25')",0.918,0.879,0.846,0.739
213,cross_fields,"('title^2.0', 'text^1.0', 'text_lemma^1.5', 'keywords^1.0', 'ne^1.0')",0.918,0.886,0.853,0.736
214,cross_fields,"('title^1.5', 'text^1.5', 'text_lemma^1.0', 'keywords^1.5', 'ne^1.5')",0.918,0.888,0.856,0.742
215,cross_fields,"('title^2.0', 'text^1.25', 'text_lemma^1.25', 'keywords^1.5', 'ne^1.5')",0.918,0.88,0.847,0.735
216,cross_fields,"('title^1.25', 'text^1.75', 'text_lemma^2.0', 'keywords^1.5', 'ne^1.75')",0.918,0.882,0.858,0.753
217,cross_fields,"('title^2.0', 'text^1.25', 'text_lemma^1.25', 'keywords^1.75', 'ne^1.0')",0.918,0.88,0.841,0.738
218,cross_fields,"('title^1.5', 'text^2.0', 'text_lemma^1.0', 'keywords^1.75', 'ne^2.0')",0.918,0.886,0.855,0.743
219,cross_fields,"('title^1.25', 'text^1.0', 'text_lemma^1.5', 'keywords^1.0', 'ne^1.0')",0.918,0.885,0.85,0.743
220,cross_fields,"('title^1.25', 'text^1.0', 'text_lemma^1.25', 'keywords^1.75', 'ne^1.5')",0.918,0.877,0.845,0.737
221,cross_fields,"('title^2.0', 'text^1.25', 'text_lemma^1.25', 'keywords^1.75', 'ne^1.25')",0.918,0.88,0.841,0.74
222,cross_fields,"('title^1.0', 'text^1.5', 'text_lemma^1.5', 'keywords^1.75', 'ne^1.0')",0.918,0.877,0.848,0.738
223,cross_fields,"('title^1.5', 'text^1.5', 'text_lemma^1.25', 'keywords^1.5', 'ne^1.0')",0.918,0.886,0.86,0.747
224,cross_fields,"('title^1.0', 'text^1.5', 'text_lemma^1.5', 'keywords^1.75', 'ne^1.25')",0.918,0.877,0.848,0.738
225,cross_fields,"('title^2.0', 'text^1.25', 'text_lemma^1.5', 'keywords^1.0', 'ne^1.0')",0.918,0.888,0.853,0.745
226,cross_fields,"('title^1.0', 'text^1.5', 'text_lemma^1.5', 'keywords^1.75', 'ne^1.5')",0.918,0.877,0.848,0.736
227,cross_fields,"('title^2.0', 'text^1.25', 'text_lemma^1.75', 'keywords^1.25', 'ne^1.25')",0.918,0.888,0.859,0.743
228,cross_fields,"('title^2.0', 'text^1.25', 'text_lemma^1.75', 'keywords^1.25', 'ne^1.0')",0.918,0.888,0.859,0.744
229,cross_fields,"('title^1.0', 'text^1.5', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.75')",0.918,0.88,0.847,0.739
230,cross_fields,"('title^2.0', 'text^1.25', 'text_lemma^1.5', 'keywords^1.25', 'ne^1.25')",0.918,0.884,0.852,0.743
231,cross_fields,"('title^1.0', 'text^1.5', 'text_lemma^1.75', 'keywords^1.25', 'ne^1.0')",0.918,0.885,0.857,0.752
232,cross_fields,"('title^1.0', 'text^1.5', 'text_lemma^1.75', 'keywords^1.25', 'ne^1.25')",0.918,0.885,0.857,0.751
233,cross_fields,"('title^1.25', 'text^1.5', 'text_lemma^1.75', 'keywords^1.25', 'ne^1.25')",0.918,0.885,0.856,0.752
234,cross_fields,"('title^1.5', 'text^1.75', 'text_lemma^1.0', 'keywords^1.5', 'ne^1.5')",0.918,0.887,0.853,0.752
235,cross_fields,"('title^1.75', 'text^2.0', 'text_lemma^1.5', 'keywords^2.0', 'ne^2.0')",0.918,0.886,0.859,0.74
236,cross_fields,"('title^2.0', 'text^1.5', 'text_lemma^1.0', 'keywords^1.25', 'ne^1.0')",0.918,0.886,0.853,0.751
237,cross_fields,"('title^1.5', 'text^1.5', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.75')",0.918,0.881,0.848,0.74
238,cross_fields,"('title^1.75', 'text^2.0', 'text_lemma^1.25', 'keywords^1.75', 'ne^2.0')",0.918,0.887,0.857,0.744
239,cross_fields,"('title^1.25', 'text^1.75', 'text_lemma^1.0', 'keywords^1.5', 'ne^1.5')",0.918,0.886,0.851,0.752
240,cross_fields,"('title^1.0', 'text^1.75', 'text_lemma^1.25', 'keywords^2.0', 'ne^1.0')",0.918,0.878,0.843,0.737
241,cross_fields,"('title^1.0', 'text^1.75', 'text_lemma^1.25', 'keywords^1.75', 'ne^1.75')",0.918,0.885,0.859,0.741
242,cross_fields,"('title^1.0', 'text^1.75', 'text_lemma^1.25', 'keywords^1.75', 'ne^1.5')",0.918,0.883,0.857,0.75
243,cross_fields,"('title^2.0', 'text^1.0', 'text_lemma^1.5', 'keywords^1.5', 'ne^1.0')",0.918,0.882,0.854,0.743
244,cross_fields,"('title^1.25', 'text^1.75', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.0')",0.918,0.879,0.846,0.739
245,cross_fields,"('title^1.5', 'text^2.0', 'text_lemma^1.25', 'keywords^2.0', 'ne^1.75')",0.918,0.882,0.853,0.75
246,cross_fields,"('title^1.75', 'text^1.5', 'text_lemma^1.75', 'keywords^1.25', 'ne^1.25')",0.918,0.887,0.857,0.752
247,cross_fields,"('title^1.25', 'text^1.75', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.5')",0.918,0.878,0.847,0.74
248,cross_fields,"('title^1.75', 'text^1.25', 'text_lemma^2.0', 'keywords^2.0', 'ne^1.0')",0.918,0.879,0.852,0.75
249,cross_fields,"('title^1.75', 'text^1.25', 'text_lemma^2.0', 'keywords^2.0', 'ne^1.25')",0.918,0.879,0.852,0.749
250,cross_fields,"('title^1.75', 'text^1.25', 'text_lemma^2.0', 'keywords^2.0', 'ne^1.5')",0.918,0.879,0.852,0.749
251,cross_fields,"('title^1.5', 'text^2.0', 'text_lemma^1.25', 'keywords^1.75', 'ne^2.0')",0.918,0.886,0.856,0.744
252,cross_fields,"('title^1.0', 'text^1.75', 'text_lemma^1.0', 'keywords^1.5', 'ne^1.5')",0.918,0.886,0.851,0.75
253,cross_fields,"('title^1.75', 'text^1.5', 'text_lemma^1.0', 'keywords^1.25', 'ne^1.25')",0.918,0.886,0.852,0.75
254,cross_fields,"('title^1.5', 'text^1.75', 'text_lemma^2.0', 'keywords^1.5', 'ne^1.0')",0.918,0.884,0.858,0.753
255,cross_fields,"('title^1.5', 'text^1.75', 'text_lemma^2.0', 'keywords^1.5', 'ne^1.25')",0.918,0.884,0.858,0.753
256,cross_fields,"('title^1.0', 'text^1.5', 'text_lemma^1.25', 'keywords^1.5', 'ne^1.0')",0.918,0.885,0.86,0.746
257,cross_fields,"('title^2.0', 'text^1.25', 'text_lemma^1.0', 'keywords^1.75', 'ne^1.25')",0.918,0.877,0.841,0.73
258,cross_fields,"('title^2.0', 'text^1.5', 'text_lemma^1.25', 'keywords^1.5', 'ne^1.25')",0.918,0.886,0.86,0.746
259,cross_fields,"('title^1.0', 'text^1.5', 'text_lemma^1.25', 'keywords^1.5', 'ne^1.5')",0.918,0.887,0.86,0.742
260,cross_fields,"('title^1.5', 'text^1.75', 'text_lemma^2.0', 'keywords^1.5', 'ne^1.5')",0.918,0.884,0.858,0.752
261,cross_fields,"('title^2.0', 'text^1.75', 'text_lemma^1.0', 'keywords^1.0', 'ne^1.5')",0.918,0.886,0.85,0.748
262,cross_fields,"('title^1.5', 'text^2.0', 'text_lemma^1.25', 'keywords^2.0', 'ne^2.0')",0.918,0.885,0.855,0.742
263,cross_fields,"('title^1.25', 'text^2.0', 'text_lemma^1.5', 'keywords^2.0', 'ne^2.0')",0.918,0.886,0.86,0.739
264,cross_fields,"('title^2.0', 'text^2.0', 'text_lemma^1.25', 'keywords^1.75', 'ne^2.0')",0.918,0.887,0.858,0.746
265,cross_fields,"('title^1.25', 'text^1.5', 'text_lemma^1.25', 'keywords^1.5', 'ne^1.0')",0.918,0.885,0.859,0.746
266,cross_fields,"('title^1.75', 'text^1.75', 'text_lemma^2.0', 'keywords^1.5', 'ne^1.0')",0.918,0.884,0.858,0.753
267,cross_fields,"('title^1.75', 'text^1.25', 'text_lemma^1.75', 'keywords^1.25', 'ne^1.25')",0.918,0.886,0.857,0.746
268,cross_fields,"('title^1.75', 'text^1.25', 'text_lemma^1.75', 'keywords^1.25', 'ne^1.0')",0.918,0.886,0.857,0.747
269,cross_fields,"('title^1.5', 'text^1.25', 'text_lemma^1.75', 'keywords^1.25', 'ne^1.5')",0.918,0.886,0.855,0.746
270,cross_fields,"('title^2.0', 'text^2.0', 'text_lemma^1.25', 'keywords^2.0', 'ne^2.0')",0.918,0.886,0.856,0.743
271,cross_fields,"('title^2.0', 'text^2.0', 'text_lemma^1.25', 'keywords^2.0', 'ne^1.75')",0.918,0.883,0.854,0.751
272,cross_fields,"('title^1.25', 'text^1.25', 'text_lemma^1.75', 'keywords^1.25', 'ne^1.0')",0.918,0.884,0.857,0.745
273,cross_fields,"('title^1.25', 'text^1.5', 'text_lemma^1.25', 'keywords^1.5', 'ne^1.5')",0.918,0.887,0.859,0.743
274,cross_fields,"('title^1.5', 'text^1.75', 'text_lemma^1.25', 'keywords^1.75', 'ne^1.75')",0.918,0.886,0.858,0.741
275,cross_fields,"('title^1.25', 'text^1.25', 'text_lemma^1.75', 'keywords^1.25', 'ne^1.25')",0.918,0.884,0.857,0.744
276,cross_fields,"('title^2.0', 'text^2.0', 'text_lemma^1.0', 'keywords^1.75', 'ne^2.0')",0.918,0.887,0.857,0.745
277,cross_fields,"('title^1.25', 'text^1.5', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.75')",0.918,0.88,0.848,0.74
278,cross_fields,"('title^2.0', 'text^1.75', 'text_lemma^2.0', 'keywords^1.5', 'ne^1.75')",0.918,0.884,0.858,0.753
279,cross_fields,"('title^1.0', 'text^2.0', 'text_lemma^1.0', 'keywords^1.75', 'ne^1.25')",0.918,0.886,0.851,0.744
280,cross_fields,"('title^2.0', 'text^2.0', 'text_lemma^1.25', 'keywords^1.75', 'ne^1.75')",0.918,0.886,0.854,0.753
281,cross_fields,"('title^1.5', 'text^1.75', 'text_lemma^1.25', 'keywords^1.75', 'ne^1.5')",0.918,0.884,0.856,0.75
282,cross_fields,"('title^2.0', 'text^1.75', 'text_lemma^1.25', 'keywords^1.5', 'ne^1.0')",0.918,0.89,0.855,0.754
283,cross_fields,"('title^2.0', 'text^1.75', 'text_lemma^1.25', 'keywords^1.5', 'ne^1.25')",0.918,0.89,0.855,0.752
284,cross_fields,"('title^1.0', 'text^2.0', 'text_lemma^1.0', 'keywords^1.75', 'ne^1.0')",0.918,0.886,0.851,0.744
285,cross_fields,"('title^1.25', 'text^2.0', 'text_lemma^1.25', 'keywords^2.0', 'ne^1.75')",0.918,0.882,0.854,0.75
286,cross_fields,"('title^2.0', 'text^1.75', 'text_lemma^1.25', 'keywords^1.75', 'ne^1.0')",0.918,0.886,0.855,0.752
287,cross_fields,"('title^2.0', 'text^1.75', 'text_lemma^1.25', 'keywords^1.75', 'ne^1.25')",0.918,0.886,0.855,0.751
288,cross_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.25', 'keywords^1.5', 'ne^1.0')",0.918,0.876,0.846,0.74
289,cross_fields,"('title^1.25', 'text^1.5', 'text_lemma^1.75', 'keywords^1.25', 'ne^1.0')",0.918,0.885,0.856,0.753
290,cross_fields,"('title^1.25', 'text^2.0', 'text_lemma^1.25', 'keywords^2.0', 'ne^2.0')",0.918,0.885,0.856,0.741
291,cross_fields,"('title^1.5', 'text^1.0', 'text_lemma^1.5', 'keywords^1.5', 'ne^1.0')",0.918,0.881,0.854,0.749
292,cross_fields,"('title^1.5', 'text^1.0', 'text_lemma^1.5', 'keywords^1.5', 'ne^1.25')",0.918,0.881,0.852,0.749
293,cross_fields,"('title^1.0', 'text^2.0', 'text_lemma^1.25', 'keywords^1.75', 'ne^1.75')",0.918,0.885,0.852,0.748
294,cross_fields,"('title^1.0', 'text^2.0', 'text_lemma^1.0', 'keywords^1.75', 'ne^1.5')",0.918,0.886,0.852,0.744
295,cross_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.0', 'keywords^1.5', 'ne^1.25')",0.918,0.878,0.844,0.736
296,cross_fields,"('title^1.25', 'text^2.0', 'text_lemma^1.25', 'keywords^1.75', 'ne^2.0')",0.918,0.887,0.856,0.743
297,cross_fields,"('title^1.0', 'text^1.25', 'text_lemma^1.25', 'keywords^1.5', 'ne^1.25')",0.918,0.876,0.845,0.738
298,cross_fields,"('title^1.0', 'text^1.25', 'text_lemma^1.25', 'keywords^1.5', 'ne^1.0')",0.918,0.877,0.844,0.738
299,cross_fields,"('title^2.0', 'text^1.75', 'text_lemma^1.0', 'keywords^1.25', 'ne^1.5')",0.918,0.887,0.849,0.748
300,cross_fields,"('title^1.0', 'text^1.25', 'text_lemma^1.25', 'keywords^1.75', 'ne^1.5')",0.918,0.879,0.845,0.739
301,cross_fields,"('title^1.75', 'text^1.75', 'text_lemma^2.0', 'keywords^1.5', 'ne^1.25')",0.918,0.884,0.858,0.753
302,cross_fields,"('title^1.75', 'text^2.0', 'text_lemma^1.0', 'keywords^1.75', 'ne^2.0')",0.918,0.887,0.856,0.743
303,cross_fields,"('title^1.0', 'text^2.0', 'text_lemma^1.0', 'keywords^1.75', 'ne^1.75')",0.918,0.885,0.851,0.746
304,cross_fields,"('title^1.75', 'text^1.0', 'text_lemma^1.25', 'keywords^1.5', 'ne^1.25')",0.918,0.878,0.845,0.737
305,cross_fields,"('title^1.75', 'text^1.75', 'text_lemma^2.0', 'keywords^1.5', 'ne^1.5')",0.918,0.884,0.858,0.752
306,cross_fields,"('title^1.25', 'text^1.25', 'text_lemma^1.25', 'keywords^1.75', 'ne^1.5')",0.918,0.879,0.846,0.74
307,cross_fields,"('title^1.0', 'text^1.75', 'text_lemma^2.0', 'keywords^1.0', 'ne^1.5')",0.917,0.884,0.855,0.75
308,cross_fields,"('title^2.0', 'text^1.25', 'text_lemma^1.25', 'keywords^1.25', 'ne^1.0')",0.917,0.882,0.857,0.747
309,cross_fields,"('title^1.0', 'text^1.75', 'text_lemma^2.0', 'keywords^1.25', 'ne^1.0')",0.917,0.884,0.855,0.751
310,cross_fields,"('title^1.5', 'text^1.5', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.25')",0.917,0.881,0.843,0.741
311,cross_fields,"('title^2.0', 'text^1.25', 'text_lemma^1.25', 'keywords^1.25', 'ne^1.25')",0.917,0.882,0.856,0.746
312,cross_fields,"('title^1.0', 'text^1.75', 'text_lemma^2.0', 'keywords^1.0', 'ne^1.25')",0.917,0.884,0.855,0.751
313,cross_fields,"('title^1.0', 'text^1.75', 'text_lemma^2.0', 'keywords^1.25', 'ne^1.25')",0.917,0.884,0.855,0.751
314,cross_fields,"('title^1.5', 'text^1.5', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.5')",0.917,0.881,0.844,0.741
315,cross_fields,"('title^1.0', 'text^1.5', 'text_lemma^1.75', 'keywords^1.25', 'ne^1.5')",0.917,0.885,0.855,0.753
316,cross_fields,"('title^1.5', 'text^1.75', 'text_lemma^2.0', 'keywords^1.5', 'ne^1.75')",0.917,0.884,0.857,0.753
317,cross_fields,"('title^1.25', 'text^2.0', 'text_lemma^1.75', 'keywords^2.0', 'ne^1.5')",0.917,0.884,0.859,0.745
318,cross_fields,"('title^1.75', 'text^1.5', 'text_lemma^2.0', 'keywords^1.5', 'ne^1.0')",0.917,0.884,0.857,0.746
319,cross_fields,"('title^1.75', 'text^1.0', 'text_lemma^1.0', 'keywords^1.25', 'ne^1.25')",0.917,0.882,0.848,0.741
320,cross_fields,"('title^1.25', 'text^2.0', 'text_lemma^1.75', 'keywords^2.0', 'ne^2.0')",0.917,0.885,0.859,0.738
321,cross_fields,"('title^1.5', 'text^1.75', 'text_lemma^2.0', 'keywords^1.25', 'ne^1.0')",0.917,0.886,0.854,0.754
322,cross_fields,"('title^2.0', 'text^1.25', 'text_lemma^1.0', 'keywords^1.0', 'ne^1.0')",0.917,0.885,0.854,0.747
323,cross_fields,"('title^2.0', 'text^1.25', 'text_lemma^1.0', 'keywords^1.0', 'ne^1.25')",0.917,0.885,0.854,0.742
324,cross_fields,"('title^1.0', 'text^1.75', 'text_lemma^1.0', 'keywords^1.25', 'ne^1.5')",0.917,0.885,0.849,0.746
325,cross_fields,"('title^1.5', 'text^1.75', 'text_lemma^2.0', 'keywords^1.25', 'ne^1.25')",0.917,0.886,0.854,0.754
326,cross_fields,"('title^1.5', 'text^1.75', 'text_lemma^2.0', 'keywords^1.25', 'ne^1.5')",0.917,0.886,0.854,0.753
327,cross_fields,"('title^1.0', 'text^1.75', 'text_lemma^2.0', 'keywords^1.25', 'ne^1.5')",0.917,0.884,0.855,0.75
328,cross_fields,"('title^1.5', 'text^1.75', 'text_lemma^2.0', 'keywords^1.25', 'ne^1.75')",0.917,0.886,0.853,0.755
329,cross_fields,"('title^1.0', 'text^1.75', 'text_lemma^2.0', 'keywords^1.0', 'ne^1.0')",0.917,0.884,0.855,0.751
330,cross_fields,"('title^2.0', 'text^1.25', 'text_lemma^1.0', 'keywords^1.5', 'ne^1.0')",0.917,0.882,0.849,0.739
331,cross_fields,"('title^2.0', 'text^1.25', 'text_lemma^1.0', 'keywords^1.5', 'ne^1.25')",0.917,0.881,0.85,0.738
332,cross_fields,"('title^1.25', 'text^2.0', 'text_lemma^1.75', 'keywords^2.0', 'ne^1.25')",0.917,0.884,0.86,0.746
333,cross_fields,"('title^1.0', 'text^1.75', 'text_lemma^1.0', 'keywords^1.0', 'ne^1.5')",0.917,0.885,0.85,0.746
334,cross_fields,"('title^1.25', 'text^2.0', 'text_lemma^1.75', 'keywords^2.0', 'ne^1.0')",0.917,0.884,0.86,0.746
335,cross_fields,"('title^1.5', 'text^1.75', 'text_lemma^1.5', 'keywords^1.75', 'ne^1.0')",0.917,0.885,0.859,0.747
336,cross_fields,"('title^2.0', 'text^1.25', 'text_lemma^1.0', 'keywords^1.75', 'ne^1.75')",0.917,0.879,0.845,0.731
337,cross_fields,"('title^1.0', 'text^1.5', 'text_lemma^2.0', 'keywords^1.5', 'ne^1.25')",0.917,0.882,0.857,0.742
338,cross_fields,"('title^1.5', 'text^1.5', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.0')",0.917,0.881,0.843,0.74
339,cross_fields,"('title^1.75', 'text^1.5', 'text_lemma^1.75', 'keywords^1.25', 'ne^1.5')",0.917,0.887,0.855,0.754
340,cross_fields,"('title^1.25', 'text^1.25', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.25')",0.917,0.88,0.843,0.743
341,cross_fields,"('title^1.25', 'text^1.5', 'text_lemma^2.0', 'keywords^1.75', 'ne^1.25')",0.917,0.883,0.853,0.751
342,cross_fields,"('title^1.75', 'text^1.5', 'text_lemma^1.75', 'keywords^1.0', 'ne^1.75')",0.917,0.888,0.852,0.753
343,cross_fields,"('title^1.75', 'text^1.5', 'text_lemma^1.75', 'keywords^1.0', 'ne^1.5')",0.917,0.887,0.854,0.755
344,cross_fields,"('title^1.75', 'text^1.5', 'text_lemma^1.75', 'keywords^1.0', 'ne^1.25')",0.917,0.887,0.855,0.753
345,cross_fields,"('title^1.75', 'text^1.5', 'text_lemma^1.75', 'keywords^1.0', 'ne^1.0')",0.917,0.887,0.855,0.754
346,cross_fields,"('title^1.25', 'text^1.5', 'text_lemma^2.0', 'keywords^1.75', 'ne^1.0')",0.917,0.883,0.853,0.751
347,cross_fields,"('title^1.75', 'text^2.0', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.75')",0.917,0.884,0.857,0.748
348,cross_fields,"('title^1.25', 'text^1.75', 'text_lemma^1.75', 'keywords^2.0', 'ne^1.0')",0.917,0.878,0.848,0.741
349,cross_fields,"('title^1.25', 'text^1.75', 'text_lemma^1.75', 'keywords^2.0', 'ne^1.25')",0.917,0.878,0.848,0.741
350,cross_fields,"('title^1.5', 'text^1.25', 'text_lemma^1.25', 'keywords^1.75', 'ne^1.0')",0.917,0.88,0.841,0.738
351,cross_fields,"('title^1.75', 'text^2.0', 'text_lemma^1.5', 'keywords^1.75', 'ne^1.75')",0.917,0.889,0.857,0.754
352,cross_fields,"('title^1.75', 'text^2.0', 'text_lemma^1.5', 'keywords^1.75', 'ne^1.5')",0.917,0.889,0.857,0.754
353,cross_fields,"('title^1.75', 'text^2.0', 'text_lemma^1.5', 'keywords^1.75', 'ne^1.25')",0.917,0.888,0.857,0.755
354,cross_fields,"('title^1.75', 'text^2.0', 'text_lemma^1.5', 'keywords^1.75', 'ne^1.0')",0.917,0.888,0.857,0.755
355,cross_fields,"('title^1.25', 'text^1.5', 'text_lemma^2.0', 'keywords^1.5', 'ne^1.5')",0.917,0.882,0.857,0.744
356,cross_fields,"('title^1.25', 'text^1.5', 'text_lemma^2.0', 'keywords^1.5', 'ne^1.25')",0.917,0.882,0.857,0.745
357,cross_fields,"('title^1.25', 'text^1.25', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.5')",0.917,0.88,0.844,0.742
358,cross_fields,"('title^1.75', 'text^1.5', 'text_lemma^1.75', 'keywords^1.25', 'ne^1.75')",0.917,0.888,0.852,0.753
359,cross_fields,"('title^1.25', 'text^2.0', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.75')",0.917,0.884,0.858,0.747
360,cross_fields,"('title^1.25', 'text^1.5', 'text_lemma^2.0', 'keywords^1.75', 'ne^1.5')",0.917,0.883,0.853,0.75
361,cross_fields,"('title^1.25', 'text^2.0', 'text_lemma^1.5', 'keywords^1.75', 'ne^1.75')",0.917,0.889,0.856,0.751
362,cross_fields,"('title^1.25', 'text^2.0', 'text_lemma^1.5', 'keywords^1.75', 'ne^1.5')",0.917,0.889,0.856,0.751
363,cross_fields,"('title^1.25', 'text^2.0', 'text_lemma^1.5', 'keywords^1.75', 'ne^1.25')",0.917,0.888,0.856,0.751
364,cross_fields,"('title^1.25', 'text^2.0', 'text_lemma^1.5', 'keywords^1.75', 'ne^1.0')",0.917,0.888,0.856,0.751
365,cross_fields,"('title^2.0', 'text^1.25', 'text_lemma^1.25', 'keywords^1.75', 'ne^1.75')",0.917,0.88,0.845,0.738
366,cross_fields,"('title^1.0', 'text^1.5', 'text_lemma^2.0', 'keywords^1.5', 'ne^1.5')",0.917,0.882,0.857,0.741
367,cross_fields,"('title^2.0', 'text^2.0', 'text_lemma^1.5', 'keywords^1.75', 'ne^1.0')",0.917,0.888,0.858,0.756
368,cross_fields,"('title^1.25', 'text^1.25', 'text_lemma^1.75', 'keywords^1.25', 'ne^1.5')",0.917,0.884,0.855,0.745
369,cross_fields,"('title^1.0', 'text^1.5', 'text_lemma^2.0', 'keywords^1.5', 'ne^1.0')",0.917,0.882,0.857,0.742
370,cross_fields,"('title^2.0', 'text^1.25', 'text_lemma^1.5', 'keywords^1.0', 'ne^1.25')",0.917,0.887,0.852,0.746
371,cross_fields,"('title^1.25', 'text^1.5', 'text_lemma^2.0', 'keywords^2.0', 'ne^1.75')",0.917,0.882,0.855,0.755
372,cross_fields,"('title^1.25', 'text^1.75', 'text_lemma^1.0', 'keywords^2.0', 'ne^1.0')",0.917,0.877,0.84,0.737
373,cross_fields,"('title^1.25', 'text^1.5', 'text_lemma^2.0', 'keywords^2.0', 'ne^1.5')",0.917,0.882,0.856,0.755
374,cross_fields,"('title^1.25', 'text^1.5', 'text_lemma^2.0', 'keywords^2.0', 'ne^1.25')",0.917,0.882,0.856,0.755
375,cross_fields,"('title^1.0', 'text^1.75', 'text_lemma^2.0', 'keywords^1.5', 'ne^1.75')",0.917,0.882,0.858,0.75
376,cross_fields,"('title^1.25', 'text^1.5', 'text_lemma^2.0', 'keywords^2.0', 'ne^1.0')",0.917,0.882,0.856,0.756
377,cross_fields,"('title^1.25', 'text^1.25', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.75')",0.917,0.88,0.847,0.741
378,cross_fields,"('title^1.5', 'text^1.5', 'text_lemma^1.75', 'keywords^1.25', 'ne^1.0')",0.917,0.886,0.856,0.753
379,cross_fields,"('title^2.0', 'text^2.0', 'text_lemma^1.5', 'keywords^1.75', 'ne^1.75')",0.917,0.889,0.858,0.755
380,cross_fields,"('title^2.0', 'text^2.0', 'text_lemma^1.5', 'keywords^1.75', 'ne^1.25')",0.917,0.888,0.858,0.756
381,cross_fields,"('title^2.0', 'text^2.0', 'text_lemma^1.5', 'keywords^1.75', 'ne^1.5')",0.917,0.889,0.858,0.755
382,cross_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.25', 'keywords^1.75', 'ne^1.5')",0.917,0.877,0.844,0.737
383,cross_fields,"('title^1.0', 'text^1.75', 'text_lemma^1.5', 'keywords^1.75', 'ne^1.75')",0.917,0.885,0.859,0.739
384,cross_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.25', 'keywords^1.75', 'ne^1.25')",0.917,0.877,0.84,0.737
385,cross_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.25', 'keywords^1.75', 'ne^1.0')",0.917,0.877,0.84,0.735
386,cross_fields,"('title^2.0', 'text^1.0', 'text_lemma^1.25', 'keywords^1.5', 'ne^1.5')",0.917,0.88,0.85,0.74
